coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jun 02 10:01:37 +0000 2021,,,,0,1400029829051920387,,,,pl,,,1399786626612609030,175,1399839600168902657,PatrykJaki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/wiki1965/status/1400029829051920387,Sun Jul 16 15:48:31 +0000 2017,886613523924647937,false,🇵🇱🇵🇱🇵🇱Kocham Polskę,73614,2326,3127,1,,Urszula. O,wiki1965,30440,,,false
,Wed Jun 02 09:42:08 +0000 2021,,,,0,1400024926053187587,banach_przemek,1400023002889195522,995729884222771200,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@banach_przemek @LukasPawlowski Jak zacznę zajmować się lokalnymi to zrobię.
Na razie mogę ci powiedzieć, co w tej na pewno nie działa. A na bank nie działa Warszawa. 
Hej @PatrickDollart ;)",https://twitter.com/Vimis23/status/1400024926053187587,Sun Aug 09 19:35:03 +0000 2015,3410997119,false,"Od dziś jego łaskawość, jego ekscelencja diuk Ankh, komendant sir Samuel Vimes wychodzi z zamiarem złapania wszystkich ruskich onucy!  ***** Putina",120628,1862,999,8,Polska,Jego łaskawość Samuel Vimes kontra onuce 💙💛,Vimis23,53502,,,false
,Wed Jun 02 09:32:06 +0000 2021,,,https://alleopole.pl/ogloszenie/34361/zarzadzanie-najmem-mieszkan-warszawa,0,1400022401589592065,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Zarządzanie najmem mieszkań Warszawa - Darmowe Ogloszenia https://t.co/xNAVFfPsoR,https://twitter.com/AlleOpole/status/1400022401589592065,Wed Jan 18 14:10:19 +0000 2012,467465962,false,Darmowe ogłoszenia Opole AlleOpole.pl,92,642,2416,4,Polska,AlleOpole,AlleOpole,21335,,http://www.alleopole.pl/,false
,Wed Jun 02 09:50:31 +0000 2021,,,,1,1400027036413054977,jery1207,1400024870075965443,3241829182,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jery1207 U steru władzy chorzy psychicznie ludzie.(Jelcyn)-; Maciere-wicz. hiena cmentarna, wykopuje groby.zemsta zzagrobu, podpalenie mostu, sami pojechali do Krakowa a Warszawa płonie, ambasada ZR, tęcza 🌈, dość hańby, sarkofag czeka na Wawel .",https://twitter.com/DanusiaKaczor1/status/1400027036413054977,Fri Jun 14 08:03:41 +0000 2019,1139443274710683648,false,Moja Ojczyzna to nie dzień wczorajszy. Moja Ojczyzna to jutro.(Romain Rolland).,73534,624,1041,2,,danusia-kaczor1,DanusiaKaczor1,56565,,,false
,Wed Jun 02 10:16:13 +0000 2021,LGBT wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27155278,teczowa-flaga-przed-ambasada-usa-w-imie-solidarnosci-z-lgbtq.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",109,1400033503299973123,,,,pl,,false,,6,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tęczowa flaga przed @USEmbassyWarsaw w imię solidarności z osobami #LGBT. ""Przemoc musi się skończyć"" #wyborcza https://t.co/9uoqwyubcF",https://twitter.com/gazeta_wyborcza/status/1400033503299973123,Mon Jan 19 10:38:55 +0000 2009,19179390,false,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15587,895927,595,1656,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236254,,http://www.wyborcza.pl,true
,Wed Jun 02 09:49:46 +0000 2021,,,,0,1400026849716097026,,,,pl,,,,51,1399756253312729089,PaulinaPLove,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rafał jest Warszawie tak samo potrzebny jak i Pałac Kultury.

Oprócz wysokości, Warszawa nie ma z nich żadnego pożytku.
🤷‍♀️",https://twitter.com/AdamLisowski9/status/1400026849716097026,Wed Mar 21 13:11:30 +0000 2018,976446199032176640,false,,17480,68,228,0,,Adam Lisowski,AdamLisowski9,12611,,,false
,Wed Jun 02 09:45:34 +0000 2021,,,,0,1400025792042651651,,,,pl,,,,17,1400022714958614530,NewsPlatforma,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🎥 o godz. 12:30 przed Ministerstwem Zdrowia (ul. Miodowa 15, Warszawa) odbędzie się konferencja prasowa posłów @MichalSzczerba i @Dariusz_Jonski po kontroli poselskiej. Zapraszamy!",https://twitter.com/Gorlewski10/status/1400025792042651651,Sat Mar 12 20:43:25 +0000 2016,708755297213489156,false,"Jestem„najgorszy sort”,mam zdradę w genach i problemy z myśleniem,jestem komunistą i złodziejem,stoję tam gdzie stało ZOMO.To epitety, jakimi obrzucił mnie JK.",6311,2175,1747,19,Karkonosze-Polska,Wiesław Gorlewski #SilniRazem,Gorlewski10,108601,,,false
,Wed Jun 02 09:43:33 +0000 2021,,,,0,1400025284808744961,,,,pl,,,1399786626612609030,175,1399839600168902657,PatrykJaki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/piter_op/status/1400025284808744961,Sat Jan 21 04:01:33 +0000 2017,822655345055170560,false,"Poprawność polityczna to bzdura wymyślona przez lewactwo po to, by ludzie bali się mówić to co myślą! 🇵🇱",123964,1832,2099,3,,Piotr 🇵🇱,piter_op,55867,,,false
,Wed Jun 02 09:43:12 +0000 2021,,,,0,1400025197701480449,,,,pl,,,,2,1399672073098760196,WitekT,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hej @GDDKiA, to bardzo ważny temat związany z bezpieczeństwem! Operatorzy czekają już gotowi w blokach startowych, żeby zainstalować ""cieknący kabel"" i zapewnić zasięg sieci na całej długości tunelu.  https://t.co/efP6zyTtzg",https://twitter.com/PLNOG/status/1400025197701480449,Thu Jan 07 20:29:18 +0000 2010,102781943,false,Polish Network Operators’ Group Conference,703,933,946,23,"Warszawa, Polska",PLNOG,PLNOG,2210,,http://plnog.pl,false
,Wed Jun 02 10:18:56 +0000 2021,Zaborów Warszawa Falęcice,https://twitter.com/PolicjaMazowsze/status/1400034189043437574/photo/1,,1,1400034189043437574,,,,pl,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Zaborów (pow. grójecki) - DK7 (424 km) - kolizja na pasie w kierunku #Warszawa. Sam. ciężarowy zaczepił stojące na pasie awaryjnym 2 busy. Bez rannych. Droga w kierunku Warszawy zablokowana. Objazdy drogami lokalnymi przez #Falęcice. Utrudnienia potrwają ok. 3 godz. https://t.co/2Gux2mG92O,https://twitter.com/PolicjaMazowsze/status/1400034189043437574,Thu Nov 09 08:34:14 +0000 2017,928541225988354048,false,Oficjalny profil Komendy Wojewódzkiej Policji zs. w Radomiu. Mazowiecki Garnizon Policji swoim zasięgiem obejmuje 28 powiatów województwa mazowieckiego.,3480,4401,60,34,"11 Listopada 37/59, Radom",Policja Mazowsze,PolicjaMazowsze,5881,,http://mazowiecka.policja.gov.pl,false
,Wed Jun 02 10:14:01 +0000 2021,,,,0,1400032952864681984,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dlaczego warszawa, a nie Kraków",https://twitter.com/Plecy_Josha/status/1400032952864681984,Tue Oct 18 17:57:38 +0000 2016,788438905074880513,false,"• mcr 090622 • tøp 150219 • BonJovi 120719 • Elton John • palaye royale • green day • Frank Sinatra • and others • books • movies • tvshows •
 @rocknroll_rules",37941,919,374,14,✨ Rivendel ✨ | She/Her | 19 |,»•Gravity•«,Plecy_Josha,42707,,https://open.spotify.com/user/zkkrv8pfqno2r0ya62w4u7d8p?si=-H4fhVkgRd6M00YhZ2odYg,false
,Wed Jun 02 09:44:21 +0000 2021,,,,0,1400025485476827138,,,,pl,,,,44,1400024293673742336,Jolanta04248287,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZNAJDŹMY TEGO SZMACIARZA‼️‼️‼️Policja udostępnia zdjęcie mężczyzny, który mógł okraść 92-letniego powstańca https://t.co/3hBiZ52S88 przez @OnetWiadomosci",https://twitter.com/DelbertGrady13/status/1400025485476827138,Sat Apr 04 09:02:42 +0000 2020,1246362466747023360,false,"Ostrzegam (C)hu...sarzy.
Jeżeli tu trafią, to połamię im te plastikowe lance i wyskubię tekturowe skrzydełka.
Foliarze na cmentarze☠️
Miło już było.",59054,2461,3125,0,,Frank Kaczorowski Bornemisza,DelbertGrady13,46940,,,false
,Wed Jun 02 10:21:12 +0000 2021,,,,0,1400034757753278468,,,,pl,,,,1,1398233586201923589,CBlyszczyk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarcinM_PL @trzaskowski_ @lis_tomasz @warszawa Oj Marcinku, Marcinku!  Dużo nauki orzed tobą!  Jeżeli  stwierdzasz że ktiś jest agentem - to należało przedlożyć niepodważalne dowody ku temu! W innym wypadku jest to tzw. ""naruszenie dòbr osobistych""Nie baw się tak brzydko😆",https://twitter.com/Zbrysia/status/1400034757753278468,Thu Aug 31 15:49:03 +0000 2017,903283500308094976,false,,43034,171,162,2,,Ryszarda 47,Zbrysia,12252,,,false
,Wed Jun 02 10:05:29 +0000 2021,,https://twitter.com/centrumJP2/status/1400030802545713157/photo/1,http://karta.um.warszawa.pl/,0,1400030802545713157,centrumJP2,,180695539,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@centrumJP2 jest partnerem programu Karta warszawianki/ Karta warszawiaka prowadzonego przez @warszawa. Posiadaczom Karty przysługuje 20% rabat na cały asortyment w sklepie CMJPII (z wyjątkiem biletów wstępu). Więcej informacji o ofercie z Kartą: https://t.co/gjae6sRRan https://t.co/ivxbhDLKZv,https://twitter.com/centrumJP2/status/1400030802545713157,Fri Aug 20 07:06:01 +0000 2010,180695539,false,"Centrum Myśli Jana Pawła II – samorządowa instytucja kultury miasta stołecznego Warszawy.

#kultura #dialog #społeczeństwo #stypendia #nauka #edukacja #jp2",808,1400,505,13,"Foksal 11, Warszawa",Centrum Myśli Jana Pawła II,centrumJP2,1285,,http://www.centrumjp2.pl,false
,Wed Jun 02 10:13:24 +0000 2021,Warszawa,https://twitter.com/warszawabot/status/1400032797381824514/photo/1,https://www.openstreetmap.org/#map=17/52.2348/21.0698/,2,1400032797381824514,,,,pl,,false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">warszawabot</a>","Jestem botem, który co 1 h wybiera losowo punkt w #Warszawa, pobiera zdjęcie satelitarne. Poniżej pkt o współ.: 52.2348, 21.0698 
Nie poznajesz? Zobacz na mapie. https://t.co/q4EXMwQP2M https://t.co/B72OVyUz3V",https://twitter.com/warszawabot/status/1400032797381824514,Sun May 02 20:04:25 +0000 2021,1388947438447337480,false,"Twitter bot, który publikuje satelitarne zdjęcia i mapy losowo wybranych miejsc w #Warszawa. 
Mapa punktów: https://t.co/NmoISbgC00
Wykonał @dziennikarz",74,151,0,1,Warszawa,Warszawabot,warszawabot,3334,,,false
,Wed Jun 02 09:37:31 +0000 2021,,,,0,1400023766726492160,,,,pl,,,1399786626612609030,175,1399839600168902657,PatrykJaki,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/MaciejMk2/status/1400023766726492160,Thu Apr 09 18:18:22 +0000 2020,1248314278509232128,false,"MaciejTB - wersja 2, po zablokowaniu przez bolszewickich Targowiczan",86833,1181,2459,5,Kraków,Maciej_Mk2,MaciejMk2,41900,,,false
,Wed Jun 02 09:39:37 +0000 2021,,,https://wiadomosci.onet.pl/warszawa/policja-udostepnia-zdjecie-mezczyzny-ktory-mogl-okrasc-92-letniego-powstanca/pc6we6q,43,1400024293673742336,,,,pl,,false,,44,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZNAJDŹMY TEGO SZMACIARZA‼️‼️‼️Policja udostępnia zdjęcie mężczyzny, który mógł okraść 92-letniego powstańca https://t.co/3hBiZ52S88 przez @OnetWiadomosci",https://twitter.com/Jolanta04248287/status/1400024293673742336,Sun Feb 16 07:02:00 +0000 2020,1228937452955541507,false,"Piękna i bestia. 

Epitety niepotrzebne samo „Andrzej Duda” wystarczy. Stanisław Tym",55049,1571,1450,0,,Jolanta,Jolanta04248287,27634,,,false
,Wed Jun 02 10:21:16 +0000 2021,,,,0,1400034774194921483,,,,pl,,,,1,1398173506588848131,Ania75507823,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarcinM_PL @trzaskowski_ @lis_tomasz @warszawa Lepszy dla nas wpływ Brukseli niż wpływ wschodnich dyktatur, Kremla w uproszczeniu! Dziwne, że taką wizją nie jest Pan przerażony 🤣.",https://twitter.com/Zbrysia/status/1400034774194921483,Thu Aug 31 15:49:03 +0000 2017,903283500308094976,false,,43034,171,162,2,,Ryszarda 47,Zbrysia,12252,,,false
,Wed Jun 02 09:59:35 +0000 2021,,,https://tvn24.pl/tvnwarszawa/srodmiescie/warszawa-prace-nad-projektem-ustawy-w-sprawie-odbudowy-palacu-saskiego-prezydent-duda-powolal-zespol-5110337,2,1400029316872822784,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Miałem sen, że zamiast ""odbudowy"", czyli w efekcie makiety (vide ratusz), powstał śmiały, nowoczesny budynek światowej sławy architekta nawiązujący do historycznej bryły i symbolicznego charakteru pałacu... https://t.co/lALYK2CPcb",https://twitter.com/tomaszewskim/status/1400029316872822784,Thu Jun 04 21:37:51 +0000 2009,44731913,false,"Szef sekcji serwisów zagranicznych portali @tvn24 @TVN24BiS, autor 'Podcastu o zagranicy' w TVN24 GO. Tylko rozsądne opinie. Tsundoku",17361,2836,455,78,Poland,Maciej Tomaszewski,tomaszewskim,105830,,"https://tvn24.pl/go/Podcast-o-zagranicy,t",true
,Wed Jun 02 10:12:29 +0000 2021,,,,0,1400032563012513795,,,,pl,,,,54,1400005093156691970,trzaskowski_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh",https://twitter.com/wokat7/status/1400032563012513795,Fri Mar 24 20:17:36 +0000 2017,845369023781097472,true,,29924,94,964,0,,Wojciech Szwaja,wokat7,27783,,,false
,Wed Jun 02 10:14:23 +0000 2021,,,,0,1400033041905508356,Prezes_Fabryki,1400031360123822084,819293677407391700,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Prezes_Fabryki Warszawa Wileńska,https://twitter.com/bachanek_marcin/status/1400033041905508356,Sun Aug 30 17:30:39 +0000 2015,3493180935,false,,17831,265,1235,1,Warszawa ,Marcin Bachanek,bachanek_marcin,5369,,,false
,Wed Jun 02 09:53:03 +0000 2021,,,,0,1400027674056085504,,,,pl,,,,2,1400027590920970243,ZDM_Warszawa,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","❗ W najbliższy piątek, 4 czerwca, nie załatwicie żadnej sprawy w Zarządzie Dróg Miejskich.
➡ Ten dzień pracownicy ZDM mają wolny w zamian za przypadający na sobotę 1 maja. Prosimy wziąć to pod uwagę przy planowanym załatwianiu spraw.
ℹ️ https://t.co/0EOQvUyKs9 https://t.co/e9XW70NTer",https://twitter.com/warszawa/status/1400027674056085504,Wed Oct 06 14:07:01 +0000 2010,199290168,false,Oficjalny profil miasta stołecznego Warszawy | The official account of the Capital City of Warsaw,15094,314255,201,276,"Warszawa, Polska",Warszawa,warszawa,41849,,https://www.um.warszawa.pl,false
,Wed Jun 02 09:56:35 +0000 2021,,,,0,1400028562141425668,,,,pl,,,,17,1400022714958614530,NewsPlatforma,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🎥 o godz. 12:30 przed Ministerstwem Zdrowia (ul. Miodowa 15, Warszawa) odbędzie się konferencja prasowa posłów @MichalSzczerba i @Dariusz_Jonski po kontroli poselskiej. Zapraszamy!",https://twitter.com/MarioAwario/status/1400028562141425668,Tue Apr 26 12:22:11 +0000 2016,724936611654451200,false,"Pasjonat pływania, masażu i sportu. Lubię psychologię.O polityce myślałem zawsze, ale z dystansem. Aż do teraz... #RuchWspólnaPolska  🇪🇺🇵🇱✌️",731882,7437,6038,17,,MarioAwario 🇪🇺🇵🇱✌️,MarioAwario,236540,,,false
,Wed Jun 02 09:47:30 +0000 2021,,,,0,1400026277470519296,,,,pl,,,1399786626612609030,175,1399839600168902657,PatrykJaki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/elss_a/status/1400026277470519296,Thu Aug 27 08:36:23 +0000 2015,3455846475,false,,131471,282,699,1,,elssa,elss_a,91291,,,false
,Wed Jun 02 10:13:03 +0000 2021,,https://twitter.com/PolskaNormalna/status/1399482773904240642/photo/1,,0,1400032705534955524,,,,pl,,false,,2,1399482773904240642,PolskaNormalna,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warszawa - Białołęka przy wesołym miasteczku.
Wolność dla konopii. 😃 https://t.co/sXPCLPzF2t",https://twitter.com/Bialoleka_/status/1400032705534955524,Sat Apr 23 10:24:31 +0000 2016,723819834564304896,false,#Warszawa północno- wschodnia #mazowsze #polska https://t.co/zG1Lx2MG6U #Białołęka #Targówek #Praga #Północ #Południe #Tarchomin #Nowodwory,2081,697,3125,8,"Warszawa, Mazowieckie, Polska",Białołęka Praga Północ Południe Targowek,Bialoleka_,5689,,,false
,Wed Jun 02 09:37:11 +0000 2021,,https://twitter.com/blcurrypl/status/1400023681003188225/photo/1,https://www.bollywood-curry.pl/,1,1400023681003188225,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dania bazujące na ryżu? Ależ oczywiście! ❤ Kuchnia indyjska w dużej mierze opiera się właśnie na tym składniku 🍚
☎ +48 730 009 655
💻 https://t.co/hOCEg6QZt1
📌 plac Konstytucji 4, 00-552 Warszawa (Śródmieście) https://t.co/u3ThKGX7Kg",https://twitter.com/blcurrypl/status/1400023681003188225,Wed Jun 10 10:07:06 +0000 2020,1270658709169958912,false,"#Restauracja #indyjska i #bar
Witamy Was serdecznie w krainie indyjskiego jedzenia
- pełnej zapachów i smaków, których nie spotkacie nigdzie indzie",175,300,632,0,Warszawa,Bollywood Curry,blcurrypl,176,,https://www.bollywood-curry.pl/,false
,Wed Jun 02 09:42:20 +0000 2021,Tokarczuk,,https://dorzeczy.pl/opinie/186979/polska-jak-bialorus-tokarczuk-oczernia-polske-we-wloszech.html,171,1400024977399812099,,,,pl,,false,,85,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Warszawa i Mińsk – dwa reżimy. #Tokarczuk oczernia Polskę w znanej włoskiej gazecie
https://t.co/DaMBi5kBf9",https://twitter.com/DoRzeczy_pl/status/1400024977399812099,Thu Jan 10 13:08:34 +0000 2013,1076576528,false,"Tygodnik ""Do Rzeczy"" oraz portal DoRzeczy.pl",3776,136703,729,442,"Warszawa, Polska",DoRzeczy,DoRzeczy_pl,141492,,http://www.dorzeczy.pl,false
